-0.002200247,0.318401,-0.3078359
-0.004421066,0.6367777,-0.6156484
-0.006633702,0.9551298,-0.9233978
-0.008830896,1.273494,-1.231101
-0.01099409,1.591899,-1.538817
-0.01307918,1.910352,-1.846597
-0.01505767,2.228861,-2.154564
-0.01697891,2.547426,-2.462732
-0.01895749,2.866062,-2.771117
-0.02117794,3.184807,-3.079732
-0.02377901,3.503675,-3.388266
-0.0265966,3.822603,-3.696516
-0.0294253,4.141472,-4.004338
-0.03220712,4.46021,-4.311368
-0.03502752,4.778883,-4.617658
-0.03797976,5.097567,-4.923142
-0.0410518,5.416257,-5.227823
-0.04416569,5.734927,-5.531697
-0.04721021,6.053535,-5.834976
-0.05014711,6.372001,-6.137516
-0.05228761,6.370936,-6.116583
-0.05486738,6.36793,-6.089626
-0.05711732,6.365381,-6.067589
-0.05986067,6.363163,-6.041387
-0.06258556,6.361876,-6.012762
-0.06615273,6.361913,-5.983851
-0.07065003,6.36289,-5.95696
-0.076142,6.364174,-5.933906
-0.08356177,6.365874,-5.915626
-0.09690022,6.369868,-5.900749
-0.1144125,6.378618,-5.905528
-0.1181335,6.382297,-5.925965
-0.1188481,6.382873,-5.946522
-0.1185934,6.379457,-5.96842
-0.1130611,6.376018,-5.987223
-0.100008,6.372027,-6.007858
-0.08914126,6.367442,-6.025363
-0.08839055,6.362697,-6.045394
-0.08911526,6.35965,-6.06986
-0.09115098,6.355996,-6.092325
-0.09663025,6.351077,-6.111691
-0.1090136,6.346161,-6.093916
-0.1114972,6.348699,-6.065728
-0.1131416,6.352271,-6.041381
-0.1153415,6.357328,-6.014737
-0.1173341,6.364033,-5.988848
-0.1191957,6.371999,-5.965121
-0.1220448,6.380607,-5.944348
-0.126386,6.389368,-5.927386
-0.1355385,6.402302,-5.904328
-0.1462691,6.413933,-5.881286
-0.1584608,6.424062,-5.858321
-0.1663392,6.429211,-5.840997
-0.1736101,6.432998,-5.822336
-0.1804363,6.435149,-5.80176
-0.1864871,6.436062,-5.779287
-0.1912993,6.436414,-5.753799
-0.1942346,6.436301,-5.72639
-0.1955021,6.436049,-5.699269
-0.1961292,6.43613,-5.673361
-0.1966658,6.436217,-5.649286
-0.1972855,6.435992,-5.627609
-0.1997957,6.435702,-5.600459
-0.2047441,6.435408,-5.580472
-0.2231694,6.430527,-5.595247
-0.2278462,6.426446,-5.617795
-0.231202,6.42093,-5.645205
-0.2322577,6.414379,-5.674522
-0.2304539,6.407203,-5.707364
-0.2266627,6.399436,-5.741561
-0.2212924,6.391193,-5.775804
-0.2147529,6.382977,-5.80844
-0.2071151,6.375351,-5.836804
-0.1984815,6.368848,-5.859351
-0.1853613,6.362251,-5.878204
-0.1665807,6.357594,-5.868209
-0.1652674,6.357245,-5.844797
-0.1654613,6.358681,-5.815399
-0.1660802,6.360221,-5.794179
-0.1670825,6.361625,-5.774564
-0.1682382,6.364735,-5.749846
