-0.004083323,5.111106,-2.934342
-0.009419986,5.114321,-2.907853
-0.01545582,5.116948,-2.884363
-0.02381367,5.119833,-2.856708
-0.03436795,5.122791,-2.826217
-0.04656997,5.125467,-2.795249
-0.06010856,5.127299,-2.765276
-0.07481398,5.128276,-2.737316
-0.08999681,5.12965,-2.712429
-0.1046563,5.132114,-2.691892
-0.1181539,5.135671,-2.676196
-0.1345918,5.143225,-2.662704
-0.1485898,5.156501,-2.66491
-0.1551728,5.166979,-2.680189
-0.1600643,5.177992,-2.703481
-0.1647804,5.187379,-2.729232
-0.1710398,5.190047,-2.750132
-0.1748015,5.177899,-2.772431
-0.1790127,5.164006,-2.792816
-0.1838832,5.148773,-2.809739
-0.1886907,5.133165,-2.825129
-0.1934046,5.117484,-2.837252
-0.1991787,5.094739,-2.852435
-0.2011654,5.072743,-2.867037
-0.1999287,5.053079,-2.883882
-0.1909409,5.042836,-2.899108
-0.1718591,5.03958,-2.912273
-0.1520925,5.04062,-2.923764
-0.1256038,5.043711,-2.936538
-0.1004791,5.046652,-2.942638
-0.07962948,5.049736,-2.940152
-0.06147388,5.053714,-2.931225
-0.04727462,5.058219,-2.911973
-0.04000003,5.061223,-2.892024
-0.03671132,5.063765,-2.86402
-0.0365576,5.065916,-2.831261
-0.03887456,5.067723,-2.792818
-0.04087784,5.068639,-2.771941
-0.04035516,5.07183,-2.734751
-0.04055044,5.074999,-2.696503
-0.04172255,5.076289,-2.67712
-0.0459808,5.078338,-2.639117
-0.04929049,5.079144,-2.619395
-0.05340419,5.079921,-2.600384
-0.05826754,5.080561,-2.58005
-0.06372933,5.081138,-2.55976
-0.06962146,5.081648,-2.539444
-0.07553548,5.081994,-2.519795
-0.08125676,5.082192,-2.500538
-0.08677571,5.082351,-2.481796
-0.09196991,5.082438,-2.463073
-0.1014029,5.082232,-2.426952
-0.1101868,5.081685,-2.394526
-0.1184461,5.080878,-2.3632
-0.1264712,5.079986,-2.332392
-0.1333126,5.079633,-2.301132
-0.1395465,5.079969,-2.26851
-0.1447529,5.080461,-2.236756
-0.149663,5.081079,-2.208539
-0.1553952,5.081525,-2.181435
-0.161491,5.081889,-2.15781
-0.1664682,5.082098,-2.138632
-0.1699655,5.081637,-2.116061
-0.1625264,5.078624,-2.096415
-0.1435559,5.076385,-2.101171
-0.1232774,5.074493,-2.11143
-0.09998111,5.072337,-2.131138
-0.07630371,5.071328,-2.155823
-0.05335532,5.070877,-2.184067
-0.03286958,5.070761,-2.213954
-0.01572127,5.071416,-2.244736
-0.002469265,5.073212,-2.276282
0.007964896,5.075343,-2.306681
0.01541888,5.07681,-2.332053
0.01962211,5.077644,-2.358119
0.01984638,5.078992,-2.378222
0.01750542,5.087398,-2.398021
0.01110894,5.107567,-2.398712
0.001900222,5.123105,-2.384838
-0.01333383,5.138958,-2.368501
-0.02648371,5.148982,-2.356509
-0.04128575,5.158286,-2.344501
-0.05750297,5.165323,-2.333208
-0.08328674,5.167937,-2.319892
-0.1089958,5.162053,-2.308006
-0.125562,5.151825,-2.302095
-0.1409915,5.136966,-2.299677
-0.1556032,5.118608,-2.297164
-0.1685198,5.098934,-2.297535
-0.1808883,5.078694,-2.298435
-0.1934294,5.058461,-2.299641
-0.2062408,5.038958,-2.300264
-0.2184863,5.021102,-2.299266
-0.2292887,5.004597,-2.300943
-0.2424651,4.983819,-2.304181
-0.2497212,4.968661,-2.314771
-0.2303556,4.97617,-2.327812
-0.2095043,4.985394,-2.33878
-0.1925569,4.99304,-2.34677
-0.1734307,5.0019,-2.354656
-0.1522112,5.011667,-2.362644
-0.1293898,5.021746,-2.370793
-0.1059823,5.031539,-2.376441
-0.0835751,5.041101,-2.38464
-0.06141539,5.050831,-2.388295
-0.03971869,5.060677,-2.391058
-0.01793943,5.071055,-2.391573
0.004852727,5.082408,-2.391605
0.02582051,5.093732,-2.395901
0.04094131,5.098615,-2.411238
0.04001706,5.095073,-2.435382
0.0338484,5.087437,-2.46346
0.02657672,5.080304,-2.484773
0.0179068,5.072587,-2.50514
0.00658415,5.063643,-2.526152
-0.007288356,5.053151,-2.546062
-0.02270085,5.041389,-2.559911
-0.0336863,5.032437,-2.575036
-0.04167652,5.013892,-2.564208
-0.05202019,4.996888,-2.555913
-0.06693737,4.982338,-2.549226
-0.08360571,4.9729,-2.543226
-0.1051755,4.965644,-2.534199
-0.1227584,4.962767,-2.525055
-0.1425529,4.962174,-2.510985
-0.1621808,4.965108,-2.49764
-0.1828851,4.971994,-2.478398
-0.2003235,4.983665,-2.461876
-0.2035679,5.010127,-2.452767
