-0.01029768,4.822557,-2.949839
-0.02543839,4.820044,-2.961791
-0.04870359,4.815634,-2.962016
-0.0634303,4.811961,-2.948975
-0.07861946,4.80818,-2.929913
-0.09574936,4.804265,-2.908232
-0.1132664,4.800128,-2.887126
-0.1298179,4.794953,-2.866838
-0.1464637,4.788207,-2.848731
-0.1629731,4.781106,-2.837978
-0.1472652,4.781264,-2.861616
-0.1322763,4.784033,-2.877048
-0.1159573,4.787236,-2.893537
-0.09846167,4.79097,-2.910719
-0.07857096,4.796102,-2.929397
-0.05816574,4.802452,-2.947533
-0.03706117,4.809859,-2.965373
-0.01643237,4.817712,-2.980161
0.003287924,4.82573,-2.991331
-0.00835589,4.826832,-2.974313
-0.02086863,4.827489,-2.956173
-0.03355458,4.828673,-2.936749
-0.04469752,4.828795,-2.915464
-0.05227969,4.829149,-2.890825
-0.05662055,4.829191,-2.871756
-0.04179475,4.84763,-2.854594
-0.02856112,4.862748,-2.843174
-0.0153413,4.877084,-2.832171
-0.0004729457,4.887784,-2.821719
0.01592046,4.896539,-2.811827
0.03337105,4.895996,-2.798007
0.04647113,4.881449,-2.790443
0.05648961,4.861468,-2.787225
0.0451433,4.841134,-2.785334
0.02519638,4.818028,-2.784445
-0.0006449766,4.797012,-2.785714
-0.03320657,4.779481,-2.790289
-0.06881352,4.764168,-2.795392
-0.1029941,4.753127,-2.801494
-0.1322122,4.750654,-2.808347
-0.159799,4.753063,-2.81464
-0.1862621,4.761384,-2.819468
-0.2082529,4.769465,-2.824591
-0.2306806,4.777572,-2.833944
-0.2476744,4.780829,-2.846332
-0.2562719,4.782205,-2.864172
-0.2686521,4.781434,-2.879756
-0.2895763,4.780375,-2.901146
-0.3104101,4.77873,-2.924101
-0.330885,4.776232,-2.952426
-0.3494672,4.773654,-2.981554
-0.3673566,4.771285,-3.010283
-0.3863556,4.769,-3.039145
-0.4033221,4.766766,-3.066088
-0.4180866,4.764537,-3.090971
-0.4302752,4.763141,-3.113749
-0.4405829,4.762064,-3.135512
-0.4485275,4.760674,-3.159014
-0.4496697,4.778894,-3.166872
-0.4421607,4.79682,-3.178366
-0.4348076,4.812001,-3.191315
-0.424292,4.828399,-3.206752
-0.4099785,4.843018,-3.222383
-0.3856522,4.846322,-3.223711
-0.3619567,4.838938,-3.208949
-0.3421534,4.828715,-3.18995
-0.3300954,4.821218,-3.175379
-0.3195863,4.813172,-3.158808
-0.3103618,4.804705,-3.140928
-0.3023413,4.796313,-3.122441
-0.295854,4.789065,-3.103989
-0.2888395,4.782965,-3.085549
-0.2811078,4.783418,-3.064633
-0.2755822,4.781093,-3.043895
-0.2669295,4.777491,-3.024307
-0.2786611,4.762209,-2.994338
-0.2994448,4.754865,-2.970252
