-0.001673096,0.3176052,-0.307772
-0.003342333,0.6351863,-0.6157978
-0.00506584,0.952727,-0.9240266
-0.006884174,1.270233,-1.232259
-0.008815398,1.587707,-1.540407
-0.01081946,1.905099,-1.848519
-0.0128644,2.222401,-2.15661
-0.01493976,2.539621,-2.464581
-0.0170597,2.85679,-2.772341
-0.01927057,3.174001,-3.07983
-0.02161369,3.491275,-3.386967
-0.02403557,3.8086,-3.693789
-0.0263701,4.126003,-4.000392
-0.02838693,4.443473,-4.306597
-0.02992588,4.761041,-4.612786
-0.03097213,5.078624,-4.918514
-0.03136447,5.396202,-5.2238
-0.03099339,5.713753,-5.528602
-0.02996232,6.031289,-5.833125
-0.02825678,6.348773,-6.136976
-0.01125349,6.347732,-6.115938
0.003503363,6.346389,-6.092324
0.01336467,6.345698,-6.072539
0.02294307,6.34501,-6.050396
0.03203428,6.344115,-6.026362
0.03929367,6.342929,-6.00061
0.04381716,6.341632,-5.973783
0.04496689,6.340364,-5.946605
0.0432673,6.339294,-5.91931
0.04012769,6.338559,-5.891847
0.03654822,6.338056,-5.865176
0.03307142,6.337772,-5.840014
0.03042582,6.337363,-5.816601
0.02955276,6.336648,-5.794816
0.03089274,6.335738,-5.775064
0.03763894,6.333785,-5.748325
0.05039396,6.331409,-5.726033
0.06842671,6.328902,-5.709368
0.09152095,6.326352,-5.698419
0.1185351,6.324356,-5.696484
0.1376583,6.323628,-5.700971
0.1559,6.323865,-5.710125
0.1723279,6.324855,-5.723848
0.1865712,6.326876,-5.741803
0.1981638,6.329949,-5.763562
0.2067257,6.333738,-5.788509
0.2119944,6.337761,-5.816755
0.2135468,6.34198,-5.847735
0.2110124,6.346225,-5.881255
0.2042066,6.350108,-5.916385
0.1935917,6.353151,-5.952002
0.1800391,6.355043,-5.987336
0.1640337,6.356127,-6.021091
0.1447318,6.356546,-6.054362
0.1338699,6.356326,-6.070958
0.1225319,6.355622,-6.087474
0.09776462,6.352403,-6.114181
0.07428403,6.349391,-6.137206
0.05233035,6.347013,-6.156667
0.03225567,6.345277,-6.171784
0.01422709,6.344168,-6.182616
-0.008756728,6.34345,-6.191136
-0.03295798,6.344227,-6.18911
-0.04644536,6.346225,-6.17478
-0.0576375,6.350519,-6.157878
-0.07116143,6.352803,-6.136441
-0.08110036,6.353204,-6.119454
-0.09151886,6.352934,-6.100372
-0.1022247,6.352189,-6.078688
-0.1130035,6.351118,-6.055127
-0.1235526,6.349686,-6.030077
-0.133507,6.347806,-6.004056
-0.1422376,6.345658,-5.977571
-0.1494145,6.343518,-5.951009
-0.1555218,6.341421,-5.923874
-0.160865,6.339199,-5.896156
-0.1651631,6.336796,-5.86799
-0.1679125,6.334342,-5.839916
-0.1687692,6.331937,-5.81298
-0.1671892,6.329546,-5.787668
-0.1624925,6.326932,-5.764459
-0.1540736,6.323906,-5.743413
-0.141712,6.320647,-5.726991
-0.1256208,6.317088,-5.713767
-0.1062516,6.313457,-5.702318
-0.08365262,6.310048,-5.697537
-0.05800925,6.306375,-5.693551
-0.03724318,6.312636,-5.722015
-0.02969868,6.320882,-5.745358
-0.02265361,6.329216,-5.769228
-0.0160813,6.337652,-5.794215
-0.01016877,6.346283,-5.819664
-0.004672108,6.355031,-5.846067
4.618887E-05,6.363763,-5.87225
0.004237808,6.372464,-5.89939
0.007949776,6.380708,-5.928163
0.01095874,6.38838,-5.955301
0.01302679,6.395623,-5.984222
0.01386054,6.402585,-6.014216
