0.01384693,5.111692,-2.81542
-0.03598003,5.111281,-2.808292
-0.08632435,5.11205,-2.804251
-0.04505007,5.145109,-2.800804
0.007144453,5.140377,-2.796734
0.05726524,5.130801,-2.796798
0.02576464,5.110698,-2.833479
-0.02943828,5.111815,-2.837258
-0.07912271,5.119803,-2.836704
-0.05921528,5.123051,-2.887218
-0.01747704,5.104118,-2.911451
0.02595567,5.093668,-2.878269
0.05685954,5.091226,-2.834531
0.09461506,5.087586,-2.790469
0.1304645,5.0843,-2.754626
0.1715408,5.077853,-2.721819
0.1264826,5.056746,-2.711486
