-0.003914564,0.3171263,-0.3040972
-0.007743211,0.6342159,-0.6085124
-0.01148208,0.9512352,-0.913053
-0.01517039,1.268213,-1.21756
-0.018744,1.585247,-1.521906
-0.02225182,1.902314,-1.826175
-0.02566089,2.219439,-2.130344
-0.02891281,2.536633,-2.434379
-0.03202479,2.853843,-2.738237
-0.0350551,3.171065,-3.042064
-0.0380323,3.488282,-3.345903
-0.04092705,3.805578,-3.649587
-0.04377406,4.122978,-3.953034
-0.04664906,4.440444,-4.256407
-0.04959211,4.757952,-4.559693
-0.05260916,5.075509,-4.862836
-0.05576022,5.393105,-5.165768
-0.05908985,5.710732,-5.468451
-0.06261427,6.028393,-5.770759
-0.06633934,6.346114,-6.072696
-0.06958994,6.350736,-6.053498
-0.08019733,6.355583,-6.030998
-0.09271973,6.359783,-6.010333
-0.1075577,6.363983,-5.986787
-0.1180169,6.36683,-5.969512
-0.1283194,6.36939,-5.951839
-0.1378795,6.371349,-5.933846
-0.1459884,6.372671,-5.915185
-0.1519541,6.373273,-5.896135
-0.1555668,6.372776,-5.868686
-0.1527548,6.370914,-5.842405
-0.1442092,6.367804,-5.818044
-0.1318168,6.364038,-5.796015
-0.1175641,6.360871,-5.774844
-0.1037747,6.358537,-5.754634
-0.09261268,6.356309,-5.736752
-0.08448423,6.354689,-5.716811
-0.0805537,6.353303,-5.694199
-0.08145888,6.352316,-5.668714
-0.08494698,6.351193,-5.642174
-0.09061202,6.349803,-5.617023
-0.09911885,6.348401,-5.593709
-0.1118772,6.346988,-5.570922
-0.1283964,6.345267,-5.551384
-0.1482561,6.351467,-5.571292
-0.1502295,6.353237,-5.592301
-0.1519475,6.355074,-5.614797
-0.1531209,6.357006,-5.638633
-0.1533404,6.359025,-5.663693
-0.1527413,6.361214,-5.689038
-0.1511016,6.363774,-5.716186
-0.1486208,6.366735,-5.744252
-0.1453741,6.370077,-5.772745
-0.1413385,6.373767,-5.802313
-0.1366906,6.37763,-5.832133
-0.1312291,6.381537,-5.863225
-0.1252456,6.385356,-5.893695
-0.1188295,6.389163,-5.924081
-0.1122062,6.393036,-5.953808
-0.1055221,6.396979,-5.98273
-0.09892413,6.400949,-6.010545
-0.09287783,6.404705,-6.034811
-0.08607809,6.407516,-6.05936
-0.07677726,6.39054,-6.061816
-0.07314945,6.379352,-6.042127
-0.07043247,6.371299,-6.021688
-0.07196181,6.361837,-6.000038
-0.074474,6.352552,-5.979013
-0.0772692,6.342978,-5.960637
-0.08372177,6.326543,-5.935883
-0.07701383,6.319911,-5.91659
-0.08035329,6.305949,-5.90294
-0.07149554,6.31541,-5.930601
-0.06726896,6.323806,-5.960633
-0.06346556,6.332171,-5.985952
-0.06019457,6.341035,-6.007201
-0.05729163,6.350599,-6.025026
-0.05265548,6.36502,-6.046632
-0.04768886,6.378931,-6.060325
-0.0435478,6.394536,-6.045901
-0.04494539,6.395391,-6.025443
-0.04643429,6.396386,-6.004219
-0.04797518,6.397483,-5.982542
-0.04946823,6.398522,-5.960909
-0.05090382,6.399428,-5.939193
-0.05230436,6.400135,-5.917285
-0.05366067,6.400626,-5.895309
-0.05496423,6.400939,-5.873055
-0.05621046,6.40121,-5.850534
-0.05745211,6.401614,-5.827606
-0.05873116,6.402229,-5.804497
-0.06004002,6.402995,-5.781556
-0.06137243,6.403828,-5.758909
-0.06267826,6.404638,-5.736914
-0.06397789,6.405359,-5.715471
-0.06528306,6.405954,-5.694771
-0.06657571,6.406371,-5.674964
-0.06903106,6.406722,-5.637989
-0.07116784,6.406804,-5.605347
-0.07326499,6.407095,-5.577573
-0.07564658,6.40809,-5.553735
-0.07830158,6.410905,-5.534127
-0.0829433,6.419683,-5.512357
-0.08861639,6.433643,-5.49912
-0.09560741,6.452744,-5.494213
-0.1049339,6.476839,-5.494983
-0.1128565,6.494946,-5.499003
-0.1222909,6.5141,-5.503953
-0.1319669,6.532244,-5.511486
-0.1411914,6.548152,-5.519897
-0.1531054,6.565875,-5.533927
-0.1638991,6.575382,-5.549879
-0.1685907,6.563713,-5.566387
-0.1678857,6.545531,-5.575275
-0.1674357,6.522031,-5.584816
-0.1681039,6.503715,-5.595788
-0.1700445,6.483562,-5.610642
-0.1772886,6.461742,-5.618573
-0.1901227,6.43935,-5.626
-0.2071291,6.417492,-5.633076
-0.2280027,6.397738,-5.6394
-0.2516835,6.380523,-5.645073
